country,party,party_id,position,eu_salience,eu_dissent,eu_asylum,eu_budgets,lrgen,lrecon,lrecon_clear,lrecon_salience,galtan,galtan_clear,galtan_salience,immigrate_policy,immigra_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,ethnic_minorities,galtan_new,galtan_new_clear,galtan_new_salience,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership
pl,Nowo,2618,strongly in favor,8,1,5,4,4,8,9,7,3,9,8,3,6,7,3,1,,,3,3,8,,1,2,4
pl,Nowo,2618,strongly in favor,great importance,party was completely united,4,6,8,8,8,7,center,7,5,5,3,1,6,7,7,5,5,6,6,2,3,6,7
pl,Korwin,2619,strongly opposed,6,party was completely united,Strogly opposes,Strogly opposes,extreme right,extreme right,Completely Clear,3,traditional/authoritarian,Completely Clear,9,fully supports restrictive immigration policy,9,party was completely united,strongly favours assimilation,8,party was completely united,8,10,10,9,5,extremely important,9,Leadership controls party choices
pl,Korwin,2619,strongly opposed,9,party was completely united,Strogly opposes,Strogly opposes,9,extreme right,Completely Clear,8,traditional/authoritarian,Completely Clear,5,fully supports restrictive immigration policy,9,party was completely united,strongly favours assimilation,,,5,10,10,8,Elected officials make decisions,9,8,Leadership controls party choices
pl,Korwin,2619,opposed,,,Strogly opposes,,extreme right,extreme right,,,traditional/authoritarian,Completely Clear,,fully supports restrictive immigration policy,,,strongly favours assimilation,,,,10,,,,,,
pl,Korwin,2619,opposed,8,2,Strogly opposes,Strogly opposes,9,9,9,7,8,1,6,9,7,2,strongly favours assimilation,2,,7,9,9,7,8,8,4,3
pl,Korwin,2619,strongly opposed,no importance,1,Strogly opposes,Strogly opposes,extreme right,9,9,9,9,9,great importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,10,2,8,9,8
pl,Korwin,2619,opposed,8,1,Strogly opposes,Strogly opposes,9,extreme right,Completely Clear,8,3,9,9,,8,1,8,3,,,6,6,2,,2,,
pl,Korwin,2619,strongly opposed,8,party was completely united,Strogly opposes,,extreme right,extreme right,9,9,center,9,9,fully supports restrictive immigration policy,5,1,strongly favours assimilation,no importance,party was completely united,9,10,0,0,The people make decisions,not important at all,6,
pl,Korwin,2619,opposed,6,2,Strogly opposes,2,extreme right,9,8,3,center,,,,,,,,,,7,,,,7,,
pl,Korwin,2619,strongly opposed,7,1,Strogly opposes,Strogly opposes,extreme right,extreme right,Completely Clear,7,traditional/authoritarian,9,7,fully supports restrictive immigration policy,9,party was completely united,strongly favours assimilation,7,party was completely united,strongly opposes more rights for ethnic minorities,10,10,8,9,9,extremely important,9
pl,Korwin,2619,opposed,9,1,Strogly opposes,Strogly opposes,9,,Not clear,1,8,5,7,fully supports restrictive immigration policy,9,2,8,,,7,9,9,9,,9,,Leadership controls party choices
pl,Korwin,2619,somewhat opposed,3,5,3,3,extreme right,extreme right,Completely Clear,,9,9,8,fully supports restrictive immigration policy,great importance,1,strongly favours assimilation,8,1,strongly opposes more rights for ethnic minorities,9,8,7,3,extremely important,6,Leadership controls party choices
pl,Korwin,2619,,,,,,,,,,,,,,,,,,,,9,9,10,,,not important at all,Leadership controls party choices
pl,Korwin,2619,strongly opposed,6,party was completely united,Strogly opposes,Strogly opposes,extreme right,extreme right,Completely Clear,great importance,7,8,,fully supports restrictive immigration policy,8,party was completely united,strongly favours assimilation,,,8,10,10,,,extremely important,,
pl,Korwin,2619,strongly opposed,6,5,Strogly opposes,Strogly opposes,extreme right,extreme right,Completely Clear,8,9,9,9,8,3,5,strongly favours assimilation,1,2,9,9,9,6,3,3,2,3
pl,Korwin,2619,strongly opposed,8,party was completely united,Strogly opposes,Strogly opposes,9,extreme right,Completely Clear,9,traditional/authoritarian,Completely Clear,8,fully supports restrictive immigration policy,9,,,,party was completely united,strongly opposes more rights for ethnic minorities,,10,9,1,9,9,Leadership controls party choices
pl,Korwin,2619,opposed,8,4,Strogly opposes,Strogly opposes,1,extreme right,Completely Clear,8,7,Completely Clear,7,8,4,party was completely united,8,8,party was completely united,8,9,5,5,Elected officials make decisions,5,8,Leadership controls party choices
pl,Korwin,2619,strongly opposed,great importance,party was completely united,Strogly opposes,Strogly opposes,extreme right,extreme right,Completely Clear,great importance,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,1,strongly favours assimilation,9,1,strongly supports more rights for ethnic minorities,10,9,10,2,extremely important,8,9
pl,Korwin,2619,strongly opposed,1,1,2,Strogly opposes,3,9,7,,9,7,2,,8,1,8,6,1,strongly opposes more rights for ethnic minorities,8,3,1,1,extremely important,8,Leadership controls party choices
pl,Korwin,2619,opposed,3,party was completely united,Strogly opposes,Strogly opposes,extreme right,extreme right,8,3,traditional/authoritarian,9,9,fully supports restrictive immigration policy,8,party was completely united,,3,9,strongly supports more rights for ethnic minorities,10,10,10,,6,,
pl,Korwin,2619,strongly opposed,great importance,1,Strogly opposes,,extreme right,extreme right,Completely Clear,great importance,traditional/authoritarian,9,great importance,fully supports restrictive immigration policy,great importance,,,,,,9,,,,9,,Leadership controls party choices
pl,Korwin,2619,strongly opposed,6,party was completely united,Strogly opposes,Strogly opposes,extreme right,extreme right,9,5,7,9,9,fully supports restrictive immigration policy,8,1,strongly favours assimilation,8,party was completely united,strongly opposes more rights for ethnic minorities,10,10,9,8,8,1,4
pl,Korwin,2619,strongly opposed,7,party was completely united,Strogly opposes,Strogly opposes,extreme right,extreme right,Completely Clear,great importance,9,2,7,fully supports restrictive immigration policy,8,1,strongly favours assimilation,9,1,9,9,2,8,,extremely important,8,
pl,Razem,2620,strongly in favor,6,2,Strongly favors,,extreme left,1,Completely Clear,7,1,Completely Clear,9,1,5,1,2,1,1,1,1,9,8,7,2,2,2
pl,Razem,2620,in favor,7,3,Strongly favors,5,1,1,9,8,libertarian/postmaterialist,9,great importance,2,6,2,2,7,2,2,0,10,10,7,7,7,2
pl,Razem,2620,somewhat opposed,3,2,6,2,1,extreme left,8,8,1,Completely Clear,8,2,5,1,2,5,2,2,2,8,6,The people make decisions,extremely important,8,8
pl,Razem,2620,strongly in favor,6,1,6,,1,extreme left,9,8,1,9,9,1,6,1,3,3,2,strongly supports more rights for ethnic minorities,1,9,9,7,7,4,2
pl,Razem,2620,strongly in favor,7,,6,,1,1,Completely Clear,6,1,Completely Clear,9,1,3,,2,4,,,0,0,9,,3,7,1
pl,Razem,2620,somewhat in favor,2,2,6,2,1,extreme left,8,7,1,9,9,2,6,2,2,2,,2,1,8,7,8,8,8,4
pl,Razem,2620,strongly in favor,,1,Strongly favors,,1,extreme left,9,9,libertarian/postmaterialist,Completely Clear,9,,,,1,,,1,1,10,10,3,7,6,2
pl,Razem,2620,,2,,,,1,extreme left,7,2,2,4,8,,,,,5,,,0,,5,,9,extremely important,
pl,Razem,2620,in favor,7,3,6,5,2,2,9,,3,9,7,2,9,1,3,5,2,2,2,8,7,7,7,6,2
pl,Razem,2620,strongly in favor,8,1,5,4,1,1,8,9,1,Completely Clear,great importance,1,7,party was completely united,2,8,party was completely united,strongly supports more rights for ethnic minorities,2,9,9,6,9,8,1
pl,Razem,2620,,,,,,,,,,,,,,,,,,,,1,3,,,,6,
pl,Razem,2620,in favor,2,party was completely united,Strongly favors,3,1,1,9,8,libertarian/postmaterialist,Completely Clear,9,fully opposed to restrictive immigration policy,7,1,strongly favours multiculturalism,7,party was completely united,3,0,10,9,9,9,8,1
pl,Razem,2620,somewhat in favor,7,1,6,4,1,extreme left,Completely Clear,great importance,libertarian/postmaterialist,Completely Clear,9,fully opposed to restrictive immigration policy,great importance,party was completely united,strongly favours multiculturalism,6,,strongly supports more rights for ethnic minorities,1,10,9,4,8,4,Members control party choices
pl,Razem,2620,neutral,1,,Strongly favors,,extreme left,extreme left,9,7,libertarian/postmaterialist,Completely Clear,5,fully opposed to restrictive immigration policy,6,party was completely united,,,,5,0,10,8,Elected officials make decisions,extremely important,6,8
pl,Razem,2620,strongly in favor,8,party was completely united,Strongly favors,,1,1,9,9,libertarian/postmaterialist,9,9,fully opposed to restrictive immigration policy,7,1,strongly favours multiculturalism,8,party was completely united,strongly supports more rights for ethnic minorities,0,0,0,The people make decisions,not important at all,not important at all,Members control party choices
pl,Razem,2620,strongly in favor,9,party was completely united,6,,2,2,8,7,1,9,9,3,3,party was completely united,2,3,8,strongly supports more rights for ethnic minorities,0,9,10,5,6,8,4
pl,Razem,2620,strongly in favor,7,1,6,6,extreme left,extreme left,Completely Clear,great importance,libertarian/postmaterialist,Completely Clear,great importance,fully opposed to restrictive immigration policy,9,1,strongly favours multiculturalism,9,1,strongly opposes more rights for ethnic minorities,0,10,9,7,3,1,Members control party choices
pl,Razem,2620,strongly in favor,8,1,Strongly favors,6,1,1,6,7,1,8,9,3,7,2,1,,,3,1,9,8,9,7,7,2
pl,Razem,2620,somewhat in favor,7,3,4,3,9,2,4,6,libertarian/postmaterialist,Completely Clear,great importance,2,6,party was completely united,3,9,party was completely united,1,1,10,1,8,3,5,2
pl,Razem,2620,strongly in favor,3,,,,3,2,9,8,2,8,6,4,3,,,,,,4,,,,7,,1
pl,Razem,2620,strongly in favor,5,party was completely united,Strongly favors,6,1,1,Completely Clear,great importance,libertarian/postmaterialist,Completely Clear,8,fully opposed to restrictive immigration policy,9,party was completely united,strongly favours multiculturalism,8,party was completely united,2,0,10,9,6,7,7,Members control party choices
pl,Razem,2620,in favor,5,2,Strongly favors,6,extreme left,extreme left,Completely Clear,great importance,libertarian/postmaterialist,Completely Clear,great importance,fully opposed to restrictive immigration policy,8,party was completely united,strongly favours multiculturalism,7,1,strongly supports more rights for ethnic minorities,0,9,10,7,extremely important,8,3
sk,Smer,2803,in favor,6,2,2,4,4,4,7,8,6,7,2,8,8,party was completely united,strongly favours assimilation,9,party was completely united,5,6,7,8,3,3,4,Leadership controls party choices
sk,Smer,2803,in favor,8,party was completely united,6,5,4,1,2,7,7,2,7,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,7,party was completely united,,7,3,7,2,extremely important,9,Leadership controls party choices
sk,Smer,2803,somewhat in favor,4,6,3,,,4,6,7,center,5,4,6,,4,6,6,5,6,6,4,4,3,3,2,9
sk,Smer,2803,in favor,7,4,Strogly opposes,6,3,2,8,3,traditional/authoritarian,8,2,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,7,party was completely united,5,7,5,2,1,not important at all,1,Leadership controls party choices
sk,Smer,2803,somewhat in favor,3,3,2,4,4,3,8,7,6,4,2,7,4,3,6,6,4,4,5,6,3,2,5,6,7
sk,Smer,2803,in favor,6,party was completely united,Strogly opposes,4,4,3,2,7,8,3,3,fully supports restrictive immigration policy,8,,strongly favours assimilation,5,,7,9,2,2,Elected officials make decisions,5,6,Leadership controls party choices
sk,Smer,2803,strongly in favor,9,3,Strogly opposes,,4,3,6,7,8,9,8,,8,1,8,2,party was completely united,5,8,8,9,2,7,2,9
sk,Smer,2803,in favor,6,2,4,4,2,2,6,8,8,8,6,8,6,3,8,7,2,5,8,7,4,3,5,not important at all,Leadership controls party choices
sk,Smer,2803,somewhat in favor,6,2,3,5,3,2,7,8,8,8,7,9,6,1,9,6,1,8,8,8,8,5,3,4,Leadership controls party choices
sk,Smer,2803,in favor,6,2,3,5,center,3,7,7,7,6,3,9,6,2,strongly favours assimilation,6,1,9,7,7,3,2,2,3,8
sk,Smer,2803,strongly in favor,8,2,3,4,4,6,6,8,6,8,2,5,8,4,7,8,3,5,6,7,4,2,1,3,9
sk,Smer,2803,somewhat opposed,8,2,2,6,7,3,5,7,9,5,8,9,9,2,8,9,2,7,8,4,8,5,8,3,9
sk,Smer,2803,in favor,great importance,party was completely united,Strogly opposes,5,3,2,5,great importance,7,8,6,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,5,6,6,1,3,4,5,Leadership controls party choices
sk,Smer,2803,in favor,8,4,3,4,4,3,5,7,7,7,7,7,7,2,9,5,2,5,7,7,3,2,3,2,9
sk,Smer,2803,somewhat in favor,8,1,2,5,3,3,2,9,8,3,1,9,great importance,party was completely united,9,great importance,party was completely united,5,8,6,1,1,2,7,Leadership controls party choices
sk,Smer,2803,in favor,9,2,5,Strongly favors,center,center,5,8,traditional/authoritarian,2,9,7,great importance,1,strongly favours assimilation,9,1,9,8,4,8,3,7,3,9
sk,Smer,2803,somewhat in favor,5,2,Strogly opposes,,3,3,9,7,7,8,4,fully supports restrictive immigration policy,9,1,,8,1,4,7,10,9,3,,4,Leadership controls party choices
sk,Smer,2803,in favor,8,1,6,Strongly favors,4,2,6,7,9,9,great importance,8,great importance,2,strongly favours assimilation,7,2,6,8,8,7,2,3,6,9
sk,Smer,2803,in favor,5,1,Strogly opposes,4,4,2,7,9,6,5,2,9,great importance,party was completely united,9,1,1,6,4,2,1,1,2,1,Leadership controls party choices
sk,Smer,2803,strongly in favor,9,party was completely united,2,6,3,2,1,9,center,5,6,9,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,8,6,2,4,4,7,8,Leadership controls party choices
sk,SMK-MKP,2804,neutral,4,,,,9,,2,1,,3,,,,,,,,strongly supports more rights for ethnic minorities,,,,7,,,5
sk,SMK-MKP,2804,,5,,,,,,,no importance,,,,,,,,,,strongly supports more rights for ethnic minorities,,,,,,,
sk,SMK-MKP,2804,in favor,6,party was completely united,5,5,6,6,7,7,8,8,7,9,2,,5,,5,strongly supports more rights for ethnic minorities,7,9,8,7,2,4,
sk,SMK-MKP,2804,somewhat in favor,6,2,4,4,7,,2,6,8,7,6,8,6,,7,9,3,strongly supports more rights for ethnic minorities,9,8,,4,7,6,8
sk,SMK-MKP,2804,strongly in favor,6,2,2,3,8,4,7,6,8,8,2,7,6,2,3,5,3,1,6,8,6,2,2,2,9
sk,SMK-MKP,2804,neutral,6,3,2,5,6,6,7,5,center,5,5,7,4,party was completely united,7,4,1,strongly supports more rights for ethnic minorities,1,10,10,3,3,3,4
sk,SMK-MKP,2804,in favor,6,2,3,,7,,5,3,7,6,8,,3,,6,3,1,strongly supports more rights for ethnic minorities,7,8,5,Elected officials make decisions,1,2,Leadership controls party choices
sk,SMK-MKP,2804,in favor,4,,,,7,center,3,2,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,,,strongly favours assimilation,5,,strongly supports more rights for ethnic minorities,10,8,9,,,,8
sk,SMK-MKP,2804,,5,,,,8,,,great importance,,,,,,,,,,1,7,8,7,,,,
sk,SMK-MKP,2804,opposed,3,7,2,3,6,7,5,2,9,9,6,9,4,4,8,6,4,strongly supports more rights for ethnic minorities,10,7,7,1,6,6,6
sk,SMK-MKP,2804,in favor,5,1,3,4,8,center,5,5,9,8,6,8,,3,9,1,1,1,9,8,8,5,5,5,7
sk,SMK-MKP,2804,in favor,6,party was completely united,3,3,7,6,6,6,8,8,7,5,4,1,7,2,1,strongly supports more rights for ethnic minorities,7,7,7,3,3,3,6
sk,SMK-MKP,2804,in favor,5,2,3,4,center,extreme right,,great importance,7,,,,,,,,,strongly supports more rights for ethnic minorities,6,,,,4,,Leadership controls party choices
sk,SMK-MKP,2804,in favor,8,,4,,,6,5,1,center,5,4,5,,,2,3,,strongly supports more rights for ethnic minorities,4,5,2,3,3,2,4
sk,SMK-MKP,2804,strongly in favor,8,2,3,4,8,center,6,2,8,4,5,7,2,4,1,4,2,strongly supports more rights for ethnic minorities,5,6,,1,2,3,3
sk,SMK-MKP,2804,,no importance,,,,center,center,,great importance,,,,,,,,,,strongly supports more rights for ethnic minorities,5,,,,,,7
sk,SMK-MKP,2804,,3,,,,8,,2,4,8,6,3,9,6,,4,6,1,1,8,8,4,5,,2,
sk,SMK-MKP,2804,,,,,,center,,Not clear,great importance,,,,,,,,,,strongly supports more rights for ethnic minorities,,,,,,,
sk,SMK-MKP,2804,,,,,,,,,,,,,,,,,,,strongly supports more rights for ethnic minorities,,,,,,,
sk,SMK-MKP,2804,somewhat opposed,7,2,2,3,8,4,5,6,8,8,9,8,9,2,8,8,3,strongly supports more rights for ethnic minorities,9,9,9,6,4,4,8
sk,KDH,2805,somewhat opposed,3,6,3,3,6,6,3,6,traditional/authoritarian,Completely Clear,6,4,4,4,8,6,4,6,7,6,6,1,6,6,6
sk,KDH,2805,somewhat in favor,5,4,4,,7,6,6,6,7,8,9,7,6,4,9,,,,7,7,6,4,6,8,5
sk,KDH,2805,in favor,5,2,3,4,center,center,7,6,7,7,6,5,,,,,,,6,7,,,3,7,7
sk,KDH,2805,somewhat in favor,4,,,3,7,6,7,3,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,9,party was completely united,7,10,8,9,3,5,6,8
sk,KDH,2805,somewhat in favor,6,2,4,4,7,6,6,6,9,Completely Clear,8,6,,,7,8,,7,9,8,7,4,7,8,7
sk,KDH,2805,in favor,5,,5,5,6,7,7,6,8,8,5,,2,,,2,,5,7,6,6,3,2,,4
sk,KDH,2805,in favor,5,2,2,3,8,4,7,5,8,8,2,7,7,2,7,6,2,6,7,8,5,3,4,5,7
sk,KDH,2805,somewhat in favor,6,,,,7,7,1,no importance,7,2,8,9,8,2,strongly favours assimilation,6,,,6,7,7,,9,9,9
sk,KDH,2805,neutral,3,,3,,,6,7,4,7,8,great importance,6,,,7,6,,7,7,9,9,3,2,2,4
sk,KDH,2805,neutral,5,2,,,9,6,7,4,traditional/authoritarian,Completely Clear,great importance,,,,strongly favours assimilation,,,,,8,10,,,8,5
sk,KDH,2805,somewhat in favor,no importance,,3,2,8,7,,great importance,traditional/authoritarian,,,7,,,strongly favours assimilation,,,,7,7,,,3,7,7
sk,KDH,2805,strongly in favor,great importance,party was completely united,Strongly favors,Strongly favors,6,8,Completely Clear,great importance,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,9,1,strongly favours assimilation,8,2,5,10,10,10,1,2,9,5
sk,KDH,2805,somewhat in favor,6,6,2,5,8,7,7,1,9,Completely Clear,great importance,7,6,party was completely united,strongly favours assimilation,4,1,5,8,8,10,The people make decisions,3,3,6
sk,KDH,2805,somewhat in favor,,,,,6,6,4,,8,8,great importance,,,,5,,2,7,7,8,8,3,3,7,6
sk,KDH,2805,somewhat in favor,5,2,3,3,8,7,7,5,9,,9,9,3,1,strongly favours assimilation,3,1,9,9,10,9,3,2,3,6
sk,KDH,2805,strongly in favor,7,1,3,5,7,3,5,3,7,7,9,9,3,3,6,3,1,3,7,8,5,Elected officials make decisions,1,2,Leadership controls party choices
sk,KDH,2805,neutral,6,2,2,4,9,6,7,5,7,5,6,7,4,5,7,6,5,6,6,7,6,1,1,3,7
sk,KDH,2805,somewhat opposed,7,2,2,3,8,6,5,6,3,9,9,8,9,2,9,8,3,8,9,9,9,4,5,7,8
sk,KDH,2805,in favor,5,,,,6,center,2,3,7,3,6,,,1,,,,,5,9,,,,,8
sk,KDH,2805,in favor,7,party was completely united,4,3,7,6,7,7,8,Completely Clear,9,4,4,1,7,2,1,6,8,9,8,3,3,3,6
sk,SNS,2809,neutral,5,3,2,3,9,7,5,2,8,6,3,7,4,3,9,5,3,8,8,8,7,3,7,7,7
sk,SNS,2809,somewhat in favor,4,party was completely united,Strogly opposes,2,9,8,2,1,traditional/authoritarian,8,2,fully supports restrictive immigration policy,9,party was completely united,strongly favours assimilation,7,party was completely united,8,8,7,3,1,not important at all,2,8
sk,SNS,2809,neutral,4,,2,,6,center,3,2,8,8,7,9,7,1,,7,,4,8,9,8,5,,3,Leadership controls party choices
sk,SNS,2809,somewhat opposed,3,2,3,4,7,center,4,3,9,8,great importance,fully supports restrictive immigration policy,6,2,strongly favours assimilation,6,party was completely united,strongly opposes more rights for ethnic minorities,10,9,10,2,4,1,8
sk,SNS,2809,somewhat opposed,,6,Strogly opposes,,8,2,,6,9,9,9,,9,party was completely united,9,1,party was completely united,8,9,9,9,6,8,not important at all,9
sk,SNS,2809,in favor,3,3,2,2,9,4,4,4,7,8,2,8,8,2,9,8,3,6,7,9,7,2,2,2,9
sk,SNS,2809,opposed,6,2,Strogly opposes,Strogly opposes,8,4,4,6,9,8,9,fully supports restrictive immigration policy,great importance,1,strongly favours assimilation,great importance,party was completely united,8,9,9,10,8,8,2,Leadership controls party choices
sk,SNS,2809,neutral,3,1,Strogly opposes,Strogly opposes,9,4,5,5,traditional/authoritarian,Completely Clear,7,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,1,party was completely united,strongly opposes more rights for ethnic minorities,10,10,9,1,2,2,Leadership controls party choices
sk,SNS,2809,opposed,4,party was completely united,,2,9,1,7,7,traditional/authoritarian,Completely Clear,9,fully supports restrictive immigration policy,7,party was completely united,strongly favours assimilation,9,1,8,10,9,2,3,5,not important at all,Leadership controls party choices
sk,SNS,2809,neutral,no importance,,3,,8,center,Not clear,no importance,traditional/authoritarian,6,8,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,8,party was completely united,strongly opposes more rights for ethnic minorities,10,10,9,Elected officials make decisions,8,1,Leadership controls party choices
sk,SNS,2809,somewhat opposed,5,4,Strogly opposes,,8,3,5,1,9,9,8,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,8,9,10,8,2,4,3,Leadership controls party choices
sk,SNS,2809,opposed,6,1,2,2,8,4,2,6,8,9,7,fully supports restrictive immigration policy,5,1,9,5,1,8,8,4,9,8,6,3,8
sk,SNS,2809,somewhat in favor,5,2,2,,7,center,5,5,8,8,6,8,8,party was completely united,strongly favours assimilation,9,party was completely united,7,7,10,10,3,4,1,Leadership controls party choices
sk,SNS,2809,somewhat in favor,5,7,5,4,center,8,5,7,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,8,party was completely united,7,10,10,10,3,5,4,9
sk,SNS,2809,somewhat opposed,7,7,Strogly opposes,2,8,4,5,6,8,8,9,9,9,1,9,8,1,7,8,8,7,2,6,2,6
sk,SNS,2809,somewhat opposed,5,2,2,5,7,7,1,3,8,Completely Clear,8,fully supports restrictive immigration policy,8,party was completely united,9,great importance,party was completely united,6,9,2,8,1,1,1,5
sk,SNS,2809,somewhat in favor,6,8,5,,6,6,2,6,7,3,7,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,6,party was completely united,7,8,8,8,2,extremely important,8,Leadership controls party choices
sk,SNS,2809,somewhat opposed,7,,Strogly opposes,Strogly opposes,,4,3,3,8,7,9,9,,2,9,9,2,9,8,8,9,4,7,5,8
sk,SNS,2809,somewhat in favor,5,6,Strogly opposes,3,4,4,2,5,6,7,8,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,9,8,9,6,2,5,5,Leadership controls party choices
sk,SNS,2809,neutral,5,8,3,,9,4,3,4,traditional/authoritarian,8,great importance,8,9,1,strongly favours assimilation,7,1,strongly opposes more rights for ethnic minorities,10,9,9,3,5,2,9
sk,SaS,2812,somewhat opposed,3,9,Strogly opposes,,7,8,Completely Clear,great importance,1,Completely Clear,9,,8,7,5,2,6,4,,4,8,8,,extremely important,8
sk,SaS,2812,opposed,8,2,Strogly opposes,Strogly opposes,8,8,8,9,4,8,9,fully supports restrictive immigration policy,great importance,2,9,great importance,2,6,7,6,9,6,7,7,Leadership controls party choices
sk,SaS,2812,,3,,Strogly opposes,Strogly opposes,7,8,1,8,8,7,8,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,9,7,2,5,5,4,extremely important,9
sk,SaS,2812,somewhat opposed,7,3,3,2,6,8,7,7,center,3,6,8,5,7,9,3,2,6,5,2,4,4,5,5,8
sk,SaS,2812,somewhat in favor,8,5,Strogly opposes,2,6,9,9,9,1,9,8,8,9,5,9,3,1,2,2,6,7,4,8,9,8
sk,SaS,2812,somewhat in favor,6,5,2,2,7,8,7,8,center,7,4,8,8,5,strongly favours assimilation,9,5,5,6,7,8,4,3,6,9
sk,SaS,2812,somewhat opposed,9,2,2,Strogly opposes,8,9,Completely Clear,8,1,8,8,7,5,2,3,5,2,4,1,8,7,7,6,8,5
sk,SaS,2812,opposed,1,party was extremely divided,Strogly opposes,Strogly opposes,8,9,4,8,center,Not clear,7,fully supports restrictive immigration policy,great importance,party was extremely divided,strongly favours assimilation,6,party was extremely divided,,1,8,8,8,8,extremely important,Leadership controls party choices
sk,SaS,2812,opposed,8,7,2,2,9,9,9,9,9,1,1,fully supports restrictive immigration policy,great importance,7,9,great importance,8,5,9,8,1,9,extremely important,extremely important,Leadership controls party choices
sk,SaS,2812,somewhat opposed,6,6,Strogly opposes,2,7,8,9,8,6,9,6,fully supports restrictive immigration policy,9,1,,9,6,,4,10,9,2,,9,Leadership controls party choices
sk,SaS,2812,opposed,2,6,Strogly opposes,Strogly opposes,8,extreme right,Completely Clear,great importance,libertarian/postmaterialist,Completely Clear,great importance,fully supports restrictive immigration policy,8,8,strongly favours assimilation,5,8,7,2,9,7,6,2,6,7
sk,SaS,2812,somewhat opposed,6,4,Strogly opposes,Strogly opposes,7,9,9,4,2,8,2,fully supports restrictive immigration policy,7,4,8,6,3,5,3,4,2,1,1,extremely important,8
sk,SaS,2812,somewhat opposed,8,2,2,2,8,8,8,8,3,8,5,7,8,3,5,9,2,7,5,7,5,3,7,8,9
sk,SaS,2812,somewhat opposed,8,7,2,2,8,8,7,6,4,6,8,8,8,7,9,7,5,5,6,5,6,5,5,8,9
sk,SaS,2812,opposed,9,9,Strogly opposes,Strogly opposes,8,9,9,great importance,3,8,5,fully supports restrictive immigration policy,great importance,3,8,great importance,5,2,2,8,4,5,6,7,Leadership controls party choices
sk,SaS,2812,somewhat opposed,8,7,3,Strogly opposes,7,9,8,great importance,6,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,4,strongly favours assimilation,9,2,7,8,8,9,7,extremely important,extremely important,Leadership controls party choices
sk,SaS,2812,opposed,9,8,3,Strogly opposes,8,9,9,great importance,center,4,3,9,great importance,7,strongly favours assimilation,9,1,6,5,3,7,3,7,9,4
sk,SaS,2812,opposed,9,8,4,2,8,8,8,7,7,7,4,9,8,9,8,8,9,6,5,4,6,8,4,8,9
sk,SaS,2812,neutral,6,4,2,,,8,8,8,4,3,7,8,,5,8,7,6,7,4,5,6,6,8,6,9
sk,SaS,2812,somewhat opposed,7,5,3,3,6,8,Completely Clear,great importance,2,Completely Clear,7,7,7,3,7,8,6,5,4,6,4,3,6,9,5
sk,Most–Hid,2813,strongly in favor,9,1,6,,6,center,5,6,4,7,7,,8,1,strongly favours multiculturalism,great importance,3,strongly supports more rights for ethnic minorities,2,9,9,1,1,7,7
sk,Most–Hid,2813,strongly in favor,9,1,5,5,center,6,8,3,4,4,7,6,5,3,1,6,6,strongly supports more rights for ethnic minorities,2,7,8,2,3,6,3
sk,Most–Hid,2813,in favor,7,1,5,5,6,6,2,7,center,2,7,9,8,2,9,7,1,2,5,6,5,3,8,8,7
sk,Most–Hid,2813,somewhat in favor,8,1,4,6,center,6,6,8,4,3,3,7,5,party was completely united,7,3,1,strongly supports more rights for ethnic minorities,1,10,7,6,1,3,6
sk,Most–Hid,2813,strongly in favor,8,1,Strongly favors,6,7,6,9,8,center,6,3,5,3,1,8,5,,2,7,3,4,4,1,8,9
sk,Most–Hid,2813,strongly in favor,8,2,4,4,6,6,7,8,3,6,8,5,5,5,5,5,4,2,5,6,3,2,6,2,6
sk,Most–Hid,2813,in favor,5,party was completely united,2,4,6,6,3,2,2,8,2,8,7,party was completely united,6,6,party was completely united,strongly supports more rights for ethnic minorities,2,4,2,1,not important at all,7,9
sk,Most–Hid,2813,in favor,6,1,6,6,center,6,8,7,6,5,great importance,6,5,3,1,great importance,5,strongly supports more rights for ethnic minorities,4,6,7,4,3,8,6
