party,year,score,orientation,counts,random_state
Democratic Mouvement,2017.0,0.1904761904761904,Right-wing,147,18
National Front,2007.0,0.5974025974025974,Right-wing,154,18
Socialist Party,2012.0,0.2291666666666666,Left-wing,96,18
Indomitable France,2017.0,0.3663366336633663,Left-wing,101,18
Democratic Mouvement,2012.0,0.2882562277580071,Right-wing,281,18
Union for a Popular Movement,2012.0,0.28125,Right-wing,32,18
Centrist Alliance,2012.0,0.2345679012345679,Other,81,18
Left Front,2012.0,0.35,Left-wing,20,18
Nouveau Parti Anticapitaliste,2017.0,0.1491228070175438,Left-wing,228,18
Debout la France,2017.0,0.2957430918595967,Right-wing,1339,18
Resistons,2017.0,0.2131147540983606,Left-wing,305,18
The Greens,2012.0,0.1282051282051282,Left-wing,39,18
The Greens,2017.0,0.2584745762711864,Left-wing,236,18
French Communist Party,2017.0,0.390625,Left-wing,256,18
The Greens,2007.0,0.2481884057971014,Left-wing,552,18
Socialist Party,2007.0,0.3518518518518518,Left-wing,270,19
Republic Onwards!,2017.0,0.2402234636871508,Other,179,19
Radical Party,2012.0,0.2413793103448276,Right-wing,319,19
Democratic Mouvement,2007.0,0.3414634146341463,Right-wing,82,19
Indomitable France,2017.0,0.658273381294964,Left-wing,278,19
New Centre,2012.0,0.3333333333333333,Other,102,19
Union for a Popular Movement,2007.0,0.3347280334728033,Right-wing,239,19
Socialist Party,2017.0,0.3846153846153846,Left-wing,104,19
Union for a Popular Movement,2012.0,0.3361344537815126,Right-wing,119,19
National Front,2017.0,0.6028368794326241,Right-wing,141,19
Left Front,2012.0,0.3859649122807017,Left-wing,57,19
Democratic Mouvement,2017.0,0.2921348314606741,Right-wing,89,19
Union of Democrats and Independents,2017.0,0.3076923076923077,Right-wing,169,19
Democratic Mouvement,2012.0,0.5957446808510638,Right-wing,141,19
Left Radical Party,2017.0,0.3175675675675675,Left-wing,148,19
Centrist Alliance,2012.0,0.2602739726027397,Other,73,19
National Front,2007.0,0.4173228346456692,Right-wing,127,19
Socialist Party,2012.0,0.3626373626373626,Left-wing,91,19
National Front,2012.0,0.25,Right-wing,128,19
Union for a Popular Movement,2017.0,0.3333333333333333,Right-wing,24,19
Left Radical Party,2012.0,0.1428571428571428,Left-wing,14,19
The Greens,2012.0,0.3201754385964912,Left-wing,228,19
Nouveau Parti Anticapitaliste,2017.0,0.3338312173263629,Left-wing,1339,19
French Communist Party,2017.0,0.4262295081967213,Left-wing,305,19
The Greens,2017.0,0.1538461538461538,Left-wing,39,19
The Greens,2007.0,0.4533898305084746,Left-wing,236,19
Resistons,2017.0,0.59375,Left-wing,256,19
Debout la France,2017.0,0.4003623188405797,Right-wing,552,19
National Front,2017.0,0.5263157894736842,Right-wing,76,20
Democratic Mouvement,2012.0,0.1478873239436619,Right-wing,284,20
Left Front,2012.0,0.2345679012345679,Left-wing,243,20
Democratic Mouvement,2017.0,0.2371541501976284,Right-wing,253,20
National Front,2007.0,0.6736111111111112,Right-wing,144,20
Union for a Popular Movement,2017.0,0.4931506849315068,Right-wing,73,20
National Front,2012.0,0.6282420749279539,Right-wing,347,20
Democratic Mouvement,2007.0,0.2741935483870967,Right-wing,62,20
Left Radical Party,2017.0,0.1768707482993197,Left-wing,147,20
Socialist Party,2007.0,0.0967741935483871,Left-wing,62,20
Republic Onwards!,2017.0,0.1168831168831168,Other,154,20
Centrist Alliance,2012.0,0.064516129032258,Other,93,20
Union for a Popular Movement,2007.0,0.181159420289855,Right-wing,138,20
Union for a Popular Movement,2012.0,0.2085308056872037,Right-wing,211,20
Left Radical Party,2012.0,0.21,Left-wing,100,20
Union of Democrats and Independents,2017.0,0.1769911504424778,Right-wing,113,20
Socialist Party,2017.0,0.1491228070175438,Left-wing,114,20
Indomitable France,2017.0,0.5675675675675675,Left-wing,148,20
Radical Party,2012.0,0.1923076923076923,Right-wing,26,20
New Centre,2012.0,0.3855421686746988,Other,83,20
Socialist Party,2012.0,0.3478260869565217,Left-wing,23,20
Resistons,2017.0,0.4824561403508772,Left-wing,228,20
The Greens,2017.0,0.3002240477968633,Left-wing,1339,20
The Greens,2012.0,0.3672131147540983,Left-wing,305,20
Debout la France,2017.0,0.2307692307692307,Right-wing,39,20
Nouveau Parti Anticapitaliste,2017.0,0.2076271186440678,Left-wing,236,20
The Greens,2007.0,0.3359375,Left-wing,256,20
French Communist Party,2017.0,0.3568840579710144,Left-wing,552,20
Centrist Alliance,2012.0,0.2214765100671141,Other,149,21
New Centre,2012.0,0.4752475247524752,Other,101,21
Republic Onwards!,2017.0,0.1910112359550561,Other,178,21
Radical Party,2012.0,0.1824561403508772,Right-wing,285,21
Left Front,2012.0,0.3225806451612903,Left-wing,248,21
National Front,2017.0,0.6576576576576577,Right-wing,333,21
Socialist Party,2007.0,0.1983471074380165,Left-wing,121,21
Union for a Popular Movement,2007.0,0.5925925925925926,Right-wing,81,21
Socialist Party,2012.0,0.2,Left-wing,165,21
Socialist Party,2017.0,0.6265060240963856,Left-wing,166,21
Democratic Mouvement,2007.0,0.2015810276679842,Right-wing,253,21
Left Radical Party,2017.0,0.2,Left-wing,115,21
Union for a Popular Movement,2017.0,0.3956043956043956,Right-wing,91,21
National Front,2007.0,0.3228346456692913,Right-wing,127,21
Democratic Mouvement,2017.0,0.2571428571428571,Right-wing,105,21
Union of Democrats and Independents,2017.0,0.1428571428571428,Right-wing,56,21
Indomitable France,2017.0,0.2857142857142857,Left-wing,77,21
Union for a Popular Movement,2012.0,0.2868852459016393,Right-wing,122,21
Left Radical Party,2012.0,0.2948717948717949,Left-wing,78,21
National Front,2012.0,0.2222222222222222,Right-wing,18,21
Democratic Mouvement,2012.0,0.2,Right-wing,25,21
Resistons,2017.0,0.4868421052631579,Left-wing,228,21
The Greens,2007.0,0.2905153099327857,Left-wing,1339,21
French Communist Party,2017.0,0.4491803278688525,Left-wing,305,21
Debout la France,2017.0,0.4358974358974359,Right-wing,39,21
Nouveau Parti Anticapitaliste,2017.0,0.3305084745762712,Left-wing,236,21
The Greens,2017.0,0.29296875,Left-wing,256,21
The Greens,2012.0,0.3804347826086957,Left-wing,552,21
Republic Onwards!,2017.0,0.1829268292682926,Other,328,22
Left Front,2012.0,0.3360655737704918,Left-wing,122,22
Union of Democrats and Independents,2017.0,0.2607260726072607,Right-wing,303,22
Democratic Mouvement,2012.0,0.2164502164502164,Right-wing,231,22
New Centre,2012.0,0.2284263959390862,Other,197,22
Democratic Mouvement,2007.0,0.3133333333333333,Right-wing,150,22
National Front,2012.0,0.6032388663967612,Right-wing,247,22
Socialist Party,2012.0,0.3252032520325203,Left-wing,123,22
Union for a Popular Movement,2007.0,0.3454545454545454,Right-wing,165,22
Democratic Mouvement,2017.0,0.2407407407407407,Right-wing,108,22
Left Radical Party,2017.0,0.6736842105263158,Left-wing,95,22
Union for a Popular Movement,2012.0,0.3111111111111111,Right-wing,90,22
Centrist Alliance,2012.0,0.2954545454545454,Other,132,22
National Front,2017.0,0.3333333333333333,Right-wing,27,22
Union for a Popular Movement,2017.0,0.2875,Right-wing,80,22
Left Radical Party,2012.0,0.3357142857142857,Left-wing,140,22
Radical Party,2012.0,0.2285714285714285,Right-wing,35,22
Socialist Party,2007.0,0.2912621359223301,Left-wing,103,22
Socialist Party,2017.0,0.4909090909090909,Left-wing,55,22
National Front,2007.0,0.4324324324324324,Right-wing,74,22
Indomitable France,2017.0,0.348314606741573,Left-wing,89,22
The Greens,2012.0,0.1929824561403508,Left-wing,228,22
The Greens,2007.0,0.2875280059746079,Left-wing,1339,22
French Communist Party,2017.0,0.2426229508196721,Left-wing,305,22
The Greens,2017.0,0.2564102564102564,Left-wing,39,22
Resistons,2017.0,0.2033898305084746,Left-wing,236,22
Nouveau Parti Anticapitaliste,2017.0,0.390625,Left-wing,256,22
Debout la France,2017.0,0.2807971014492754,Right-wing,552,22
Left Front,2012.0,0.1882845188284518,Left-wing,239,23
Radical Party,2012.0,0.188235294117647,Right-wing,340,23
National Front,2017.0,0.4301075268817204,Right-wing,93,23
Socialist Party,2017.0,0.2878787878787879,Left-wing,132,23
Republic Onwards!,2017.0,0.2692307692307692,Other,104,23
Left Radical Party,2017.0,0.176,Left-wing,125,23
Union for a Popular Movement,2007.0,0.4017857142857143,Right-wing,112,23
Union of Democrats and Independents,2017.0,0.1851851851851851,Right-wing,189,23
Union for a Popular Movement,2017.0,0.4939759036144578,Right-wing,83,23
New Centre,2012.0,0.2916666666666667,Other,72,23
Centrist Alliance,2012.0,0.2114285714285714,Other,175,23
Union for a Popular Movement,2012.0,0.2138364779874214,Right-wing,159,23
National Front,2007.0,0.5697211155378487,Right-wing,251,23
Democratic Mouvement,2012.0,0.1748251748251748,Right-wing,143,23
Indomitable France,2017.0,0.2441860465116279,Left-wing,86,23
Left Radical Party,2012.0,0.2444444444444444,Left-wing,270,23
Socialist Party,2007.0,0.3106796116504854,Left-wing,103,23
Democratic Mouvement,2017.0,0.16,Right-wing,25,23
Socialist Party,2012.0,0.2647058823529412,Left-wing,102,23
National Front,2012.0,0.6290322580645161,Right-wing,62,23
Democratic Mouvement,2007.0,0.1724137931034483,Right-wing,29,23
Resistons,2017.0,0.1271929824561403,Left-wing,228,23
Nouveau Parti Anticapitaliste,2017.0,0.1792382374906646,Left-wing,1339,23
Debout la France,2017.0,0.380327868852459,Right-wing,305,23
The Greens,2007.0,0.1025641025641025,Left-wing,39,23
The Greens,2012.0,0.3644067796610169,Left-wing,236,23
The Greens,2017.0,0.46484375,Left-wing,256,23
French Communist Party,2017.0,0.3079710144927536,Left-wing,552,23
National Front,2017.0,0.6153846153846154,Right-wing,299,24
National Front,2007.0,0.6162790697674418,Right-wing,172,24
Democratic Mouvement,2007.0,0.2571428571428571,Right-wing,140,24
Indomitable France,2017.0,0.3373493975903614,Left-wing,166,24
Republic Onwards!,2017.0,0.2433234421364985,Other,337,24
Left Radical Party,2012.0,0.3206521739130434,Left-wing,184,24
Union of Democrats and Independents,2017.0,0.248,Right-wing,125,24
Centrist Alliance,2012.0,0.2230769230769231,Other,260,24
Left Radical Party,2017.0,0.3171641791044776,Left-wing,268,24
National Front,2012.0,0.5060240963855421,Right-wing,83,24
Left Front,2012.0,0.3939393939393939,Left-wing,99,24
Democratic Mouvement,2012.0,0.0909090909090909,Right-wing,22,24
Democratic Mouvement,2017.0,0.25,Right-wing,32,24
Union for a Popular Movement,2012.0,0.2741935483870967,Right-wing,124,24
New Centre,2012.0,0.2236842105263158,Other,76,24
Socialist Party,2012.0,0.5785123966942148,Left-wing,121,24
Socialist Party,2017.0,0.3627450980392157,Left-wing,102,24
Union for a Popular Movement,2007.0,0.1818181818181818,Right-wing,44,24
Radical Party,2012.0,0.247191011235955,Right-wing,89,24
Union for a Popular Movement,2017.0,0.1818181818181818,Right-wing,66,24
Socialist Party,2007.0,0.1647058823529411,Left-wing,85,24
Nouveau Parti Anticapitaliste,2017.0,0.2412280701754386,Left-wing,228,24
Resistons,2017.0,0.2725914861837192,Left-wing,1339,24
The Greens,2012.0,0.5081967213114754,Left-wing,305,24
Debout la France,2017.0,0.1282051282051282,Right-wing,39,24
The Greens,2017.0,0.326271186440678,Left-wing,236,24
French Communist Party,2017.0,0.5078125,Left-wing,256,24
The Greens,2007.0,0.3768115942028985,Left-wing,552,24
Left Radical Party,2017.0,0.3214285714285714,Left-wing,84,25
Democratic Mouvement,2007.0,0.2424242424242424,Right-wing,66,25
Centrist Alliance,2012.0,0.2202898550724637,Other,345,25
Republic Onwards!,2017.0,0.2601626016260163,Other,123,25
Union for a Popular Movement,2012.0,0.3566878980891719,Right-wing,157,25
Union for a Popular Movement,2007.0,0.3545454545454545,Right-wing,110,25
National Front,2012.0,0.6093189964157706,Right-wing,279,25
Democratic Mouvement,2017.0,0.3275862068965517,Right-wing,174,25
Socialist Party,2017.0,0.1333333333333333,Left-wing,75,25
Indomitable France,2017.0,0.5917602996254682,Left-wing,267,25
Union for a Popular Movement,2017.0,0.16,Right-wing,25,25
Left Front,2012.0,0.2595419847328244,Left-wing,131,25
Socialist Party,2012.0,0.3508771929824561,Left-wing,114,25
Radical Party,2012.0,0.3157894736842105,Right-wing,57,25
Socialist Party,2007.0,0.2274509803921568,Left-wing,255,25
New Centre,2012.0,0.3052631578947368,Other,95,25
Union of Democrats and Independents,2017.0,0.2756410256410256,Right-wing,156,25
National Front,2007.0,0.376,Right-wing,125,25
Left Radical Party,2012.0,0.1948051948051948,Left-wing,77,25
Democratic Mouvement,2012.0,0.5684931506849316,Right-wing,146,25
National Front,2017.0,0.303030303030303,Right-wing,33,25
French Communist Party,2017.0,0.25,Left-wing,228,25
The Greens,2017.0,0.3398058252427184,Left-wing,1339,25
The Greens,2012.0,0.3147540983606557,Left-wing,305,25
Debout la France,2017.0,0.1282051282051282,Right-wing,39,25
Resistons,2017.0,0.2711864406779661,Left-wing,236,25
The Greens,2007.0,0.55859375,Left-wing,256,25
Nouveau Parti Anticapitaliste,2017.0,0.3985507246376811,Left-wing,552,25
New Centre,2012.0,0.2457142857142857,Other,350,26
Democratic Mouvement,2007.0,0.4242424242424242,Right-wing,132,26
Left Front,2012.0,0.3942652329749104,Left-wing,279,26
National Front,2017.0,0.7784810126582279,Right-wing,158,26
Union for a Popular Movement,2012.0,0.2790697674418604,Right-wing,86,26
National Front,2012.0,0.4768211920529801,Right-wing,151,26
Union for a Popular Movement,2007.0,0.3421052631578947,Right-wing,76,26
Indomitable France,2017.0,0.5512820512820513,Left-wing,78,26
Socialist Party,2007.0,0.1887550200803212,Left-wing,249,26
National Front,2007.0,0.65625,Right-wing,256,26
Republic Onwards!,2017.0,0.3509933774834437,Other,151,26
Socialist Party,2017.0,0.396551724137931,Left-wing,58,26
Socialist Party,2012.0,0.3636363636363636,Left-wing,110,26
Left Radical Party,2012.0,0.4078947368421052,Left-wing,76,26
Radical Party,2012.0,0.2222222222222222,Right-wing,108,26
Centrist Alliance,2012.0,0.430379746835443,Other,79,26
Union for a Popular Movement,2017.0,0.3185840707964602,Right-wing,113,26
Union of Democrats and Independents,2017.0,0.6597222222222222,Right-wing,144,26
Democratic Mouvement,2017.0,0.3989361702127659,Right-wing,188,26
Democratic Mouvement,2012.0,0.2592592592592592,Right-wing,27,26
Left Radical Party,2017.0,0.24,Left-wing,25,26
French Communist Party,2017.0,0.3201754385964912,Left-wing,228,26
Resistons,2017.0,0.3495145631067961,Left-wing,1339,26
Nouveau Parti Anticapitaliste,2017.0,0.4360655737704918,Left-wing,305,26
The Greens,2007.0,0.1538461538461538,Left-wing,39,26
The Greens,2012.0,0.3559322033898305,Left-wing,236,26
The Greens,2017.0,0.51171875,Left-wing,256,26
Debout la France,2017.0,0.3786231884057971,Right-wing,552,26
Centrist Alliance,2012.0,0.1513944223107569,Other,251,27
Socialist Party,2017.0,0.1136363636363636,Left-wing,88,27
Indomitable France,2017.0,0.3564356435643564,Left-wing,101,27
National Front,2012.0,0.4779411764705882,Right-wing,272,27
New Centre,2012.0,0.2510460251046025,Other,239,27
Union for a Popular Movement,2012.0,0.1011235955056179,Right-wing,89,27
Democratic Mouvement,2017.0,0.1304347826086956,Right-wing,23,27
National Front,2007.0,0.5,Right-wing,30,27
Union of Democrats and Independents,2017.0,0.2006578947368421,Right-wing,304,27
Radical Party,2012.0,0.1748251748251748,Right-wing,143,27
Democratic Mouvement,2012.0,0.2875816993464052,Right-wing,153,27
Union for a Popular Movement,2007.0,0.1217391304347826,Right-wing,115,27
Left Front,2012.0,0.2159090909090909,Left-wing,176,27
Left Radical Party,2012.0,0.1097560975609756,Left-wing,82,27
Republic Onwards!,2017.0,0.2580645161290322,Other,62,27
National Front,2017.0,0.3431372549019608,Right-wing,102,27
Socialist Party,2012.0,0.2311827956989247,Left-wing,186,27
Union for a Popular Movement,2017.0,0.3333333333333333,Right-wing,54,27
Democratic Mouvement,2007.0,0.2142857142857142,Right-wing,168,27
Left Radical Party,2017.0,0.1481481481481481,Left-wing,108,27
Socialist Party,2007.0,0.2094594594594594,Left-wing,148,27
The Greens,2012.0,0.1666666666666666,Left-wing,228,27
The Greens,2007.0,0.2681105302464526,Left-wing,1339,27
Nouveau Parti Anticapitaliste,2017.0,0.2721311475409836,Left-wing,305,27
Resistons,2017.0,0.1025641025641025,Left-wing,39,27
Debout la France,2017.0,0.1610169491525423,Right-wing,236,27
The Greens,2017.0,0.37109375,Left-wing,256,27
French Communist Party,2017.0,0.2898550724637681,Left-wing,552,27
Radical Party,2012.0,0.167381974248927,Right-wing,233,28
Indomitable France,2017.0,0.5469798657718121,Left-wing,298,28
Union for a Popular Movement,2012.0,0.1486486486486486,Right-wing,148,28
Centrist Alliance,2012.0,0.3368421052631579,Other,95,28
Democratic Mouvement,2012.0,0.2828282828282828,Right-wing,99,28
Democratic Mouvement,2017.0,0.1975308641975308,Right-wing,81,28
Republic Onwards!,2017.0,0.132716049382716,Other,324,28
Left Radical Party,2017.0,0.275092936802974,Left-wing,269,28
Left Front,2012.0,0.34,Left-wing,100,28
National Front,2012.0,0.3974358974358974,Right-wing,78,28
National Front,2017.0,0.4526315789473684,Right-wing,190,28
New Centre,2012.0,0.3461538461538461,Other,26,28
Socialist Party,2007.0,0.1987179487179487,Left-wing,156,28
National Front,2007.0,0.1382978723404255,Right-wing,94,28
Union for a Popular Movement,2017.0,0.1710526315789473,Right-wing,152,28
Democratic Mouvement,2007.0,0.2521008403361344,Right-wing,119,28
Union for a Popular Movement,2007.0,0.3432835820895522,Right-wing,134,28
Socialist Party,2012.0,0.2909090909090909,Left-wing,55,28
Left Radical Party,2012.0,0.2950819672131147,Left-wing,122,28
Socialist Party,2017.0,0.231578947368421,Left-wing,95,28
Union of Democrats and Independents,2017.0,0.1923076923076923,Right-wing,26,28
Debout la France,2017.0,0.1359649122807017,Right-wing,228,28
The Greens,2007.0,0.2621359223300971,Left-wing,1339,28
French Communist Party,2017.0,0.2393442622950819,Left-wing,305,28
The Greens,2017.0,0.1025641025641025,Left-wing,39,28
Nouveau Parti Anticapitaliste,2017.0,0.2627118644067797,Left-wing,236,28
Resistons,2017.0,0.375,Left-wing,256,28
The Greens,2012.0,0.2952898550724637,Left-wing,552,28
Left Radical Party,2017.0,0.275,Left-wing,280,29
Socialist Party,2017.0,0.2613636363636363,Left-wing,88,29
National Front,2012.0,0.5559440559440559,Right-wing,286,29
Left Radical Party,2012.0,0.2102803738317757,Left-wing,214,29
Union of Democrats and Independents,2017.0,0.1721854304635761,Right-wing,151,29
Socialist Party,2007.0,0.2358974358974359,Left-wing,195,29
National Front,2007.0,0.4033613445378151,Right-wing,119,29
New Centre,2012.0,0.1970802919708029,Other,137,29
Left Front,2012.0,0.1904761904761904,Left-wing,105,29
Republic Onwards!,2017.0,0.2619047619047619,Other,84,29
Union for a Popular Movement,2012.0,0.4247787610619469,Right-wing,113,29
Union for a Popular Movement,2007.0,0.261744966442953,Right-wing,149,29
Centrist Alliance,2012.0,0.1944444444444444,Other,144,29
Democratic Mouvement,2017.0,0.3571428571428571,Right-wing,28,29
Democratic Mouvement,2012.0,0.2376811594202898,Right-wing,345,29
Radical Party,2012.0,0.3125,Right-wing,64,29
Democratic Mouvement,2007.0,0.1732283464566929,Right-wing,127,29
Socialist Party,2012.0,0.2921348314606741,Left-wing,89,29
Indomitable France,2017.0,0.5238095238095238,Left-wing,63,29
Union for a Popular Movement,2017.0,0.1818181818181818,Right-wing,33,29
National Front,2017.0,0.4375,Right-wing,80,29
Resistons,2017.0,0.219298245614035,Left-wing,228,29
The Greens,2017.0,0.2382374906646751,Left-wing,1339,29
The Greens,2007.0,0.4032786885245901,Left-wing,305,29
The Greens,2012.0,0.1794871794871795,Left-wing,39,29
Nouveau Parti Anticapitaliste,2017.0,0.2627118644067797,Left-wing,236,29
French Communist Party,2017.0,0.5,Left-wing,256,29
Debout la France,2017.0,0.3460144927536231,Right-wing,552,29
Union for a Popular Movement,2012.0,0.1627218934911242,Right-wing,338,30
Socialist Party,2007.0,0.2828947368421052,Left-wing,304,30
Left Radical Party,2017.0,0.1702127659574468,Left-wing,94,30
National Front,2017.0,0.3379310344827586,Right-wing,145,30
Republic Onwards!,2017.0,0.22568093385214,Other,257,30
Centrist Alliance,2012.0,0.180722891566265,Other,83,30
Socialist Party,2012.0,0.1325757575757575,Left-wing,264,30
Socialist Party,2017.0,0.5704225352112676,Left-wing,142,30
Left Front,2012.0,0.2911392405063291,Left-wing,79,30
Union of Democrats and Independents,2017.0,0.2651933701657458,Right-wing,181,30
Democratic Mouvement,2007.0,0.3,Right-wing,30,30
Democratic Mouvement,2017.0,0.1466666666666666,Right-wing,150,30
New Centre,2012.0,0.25,Other,96,30
Union for a Popular Movement,2007.0,0.135593220338983,Right-wing,118,30
Left Radical Party,2012.0,0.3623188405797101,Left-wing,69,30
Radical Party,2012.0,0.2035398230088495,Right-wing,113,30
Democratic Mouvement,2012.0,0.2884615384615384,Right-wing,156,30
National Front,2012.0,0.3263157894736842,Right-wing,95,30
Union for a Popular Movement,2017.0,0.1,Right-wing,20,30
National Front,2007.0,0.62,Right-wing,100,30
Indomitable France,2017.0,0.6666666666666666,Left-wing,60,30
French Communist Party,2017.0,0.2675438596491228,Left-wing,228,30
The Greens,2012.0,0.233009708737864,Left-wing,1339,30
The Greens,2007.0,0.2622950819672131,Left-wing,305,30
The Greens,2017.0,0.0769230769230769,Left-wing,39,30
Nouveau Parti Anticapitaliste,2017.0,0.2542372881355932,Left-wing,236,30
Resistons,2017.0,0.359375,Left-wing,256,30
Debout la France,2017.0,0.2391304347826087,Right-wing,552,30
Radical Party,2012.0,0.2674418604651162,Right-wing,172,31
Left Radical Party,2012.0,0.2526315789473684,Left-wing,285,31
Democratic Mouvement,2012.0,0.2544378698224852,Right-wing,338,31
National Front,2007.0,0.5704225352112676,Right-wing,284,31
Socialist Party,2017.0,0.2515337423312883,Left-wing,163,31
Left Radical Party,2017.0,0.3214285714285714,Left-wing,56,31
Union for a Popular Movement,2017.0,0.3355704697986577,Right-wing,149,31
Democratic Mouvement,2007.0,0.3854166666666667,Right-wing,96,31
Union for a Popular Movement,2007.0,0.4166666666666667,Right-wing,156,31
Democratic Mouvement,2017.0,0.3505154639175257,Right-wing,97,31
New Centre,2012.0,0.1554621848739495,Other,238,31
Union of Democrats and Independents,2017.0,0.3356643356643357,Right-wing,143,31
National Front,2017.0,0.3647058823529411,Right-wing,85,31
Republic Onwards!,2017.0,0.2388059701492537,Other,67,31
National Front,2012.0,0.4431818181818182,Right-wing,88,31
Socialist Party,2012.0,0.3039215686274509,Left-wing,102,31
Centrist Alliance,2012.0,0.3453237410071942,Other,139,31
Left Front,2012.0,0.5609756097560976,Left-wing,82,31
Union for a Popular Movement,2012.0,0.2666666666666666,Right-wing,30,31
Socialist Party,2007.0,0.2884615384615384,Left-wing,104,31
Indomitable France,2017.0,0.5,Left-wing,20,31
The Greens,2012.0,0.2324561403508772,Left-wing,228,31
Debout la France,2017.0,0.3024645257654966,Right-wing,1339,31
Nouveau Parti Anticapitaliste,2017.0,0.2983606557377049,Left-wing,305,31
French Communist Party,2017.0,0.1282051282051282,Left-wing,39,31
Resistons,2017.0,0.3050847457627119,Left-wing,236,31
The Greens,2017.0,0.44921875,Left-wing,256,31
The Greens,2007.0,0.3260869565217391,Left-wing,552,31
Left Radical Party,2017.0,0.1690140845070422,Left-wing,142,32
National Front,2012.0,0.6027397260273972,Right-wing,146,32
Union for a Popular Movement,2007.0,0.1854838709677419,Right-wing,248,32
Left Radical Party,2012.0,0.1391304347826087,Left-wing,115,32
Democratic Mouvement,2017.0,0.1728395061728395,Right-wing,81,32
Socialist Party,2007.0,0.1097922848664688,Left-wing,337,32
Union for a Popular Movement,2017.0,0.1324503311258278,Right-wing,151,32
Union for a Popular Movement,2012.0,0.2368421052631578,Right-wing,76,32
Indomitable France,2017.0,0.5057915057915058,Left-wing,259,32
Left Front,2012.0,0.2160278745644599,Left-wing,287,32
New Centre,2012.0,0.2626262626262626,Other,99,32
Centrist Alliance,2012.0,0.1443298969072164,Other,97,32
Socialist Party,2012.0,0.3768115942028985,Left-wing,69,32
National Front,2017.0,0.6646341463414634,Right-wing,164,32
Republic Onwards!,2017.0,0.233695652173913,Other,184,32
National Front,2007.0,0.4406779661016949,Right-wing,118,32
Democratic Mouvement,2012.0,0.2990654205607476,Right-wing,107,32
Radical Party,2012.0,0.136986301369863,Right-wing,73,32
Democratic Mouvement,2007.0,0.2222222222222222,Right-wing,27,32
Socialist Party,2017.0,0.1724137931034483,Left-wing,29,32
Union of Democrats and Independents,2017.0,0.1294117647058823,Right-wing,85,32
Resistons,2017.0,0.1447368421052631,Left-wing,228,32
The Greens,2012.0,0.2531740104555638,Left-wing,1339,32
The Greens,2017.0,0.2196721311475409,Left-wing,305,32
The Greens,2007.0,0.1794871794871795,Left-wing,39,32
Nouveau Parti Anticapitaliste,2017.0,0.4025423728813559,Left-wing,236,32
Debout la France,2017.0,0.25390625,Right-wing,256,32
French Communist Party,2017.0,0.217391304347826,Left-wing,552,32
Union of Democrats and Independents,2017.0,0.2518518518518518,Right-wing,135,33
Indomitable France,2017.0,0.5526315789473685,Left-wing,76,33
Democratic Mouvement,2012.0,0.190031152647975,Right-wing,321,33
Socialist Party,2007.0,0.5808823529411765,Left-wing,136,33
Left Radical Party,2017.0,0.2275862068965517,Left-wing,290,33
Radical Party,2012.0,0.2769230769230769,Right-wing,260,33
Union for a Popular Movement,2007.0,0.1909090909090909,Right-wing,110,33
Left Radical Party,2012.0,0.3399209486166007,Left-wing,253,33
National Front,2017.0,0.5850340136054422,Right-wing,147,33
Union for a Popular Movement,2012.0,0.2108843537414966,Right-wing,147,33
Union for a Popular Movement,2017.0,0.2098765432098765,Right-wing,81,33
Republic Onwards!,2017.0,0.1707317073170731,Other,82,33
National Front,2007.0,0.2816901408450704,Right-wing,142,33
New Centre,2012.0,0.168141592920354,Other,113,33
Left Front,2012.0,0.3888888888888889,Left-wing,108,33
Socialist Party,2017.0,0.25,Left-wing,28,33
Democratic Mouvement,2007.0,0.2446808510638297,Right-wing,188,33
Democratic Mouvement,2017.0,0.2589285714285714,Right-wing,112,33
Socialist Party,2012.0,0.1707317073170731,Left-wing,82,33
Centrist Alliance,2012.0,0.2333333333333333,Other,30,33
National Front,2012.0,0.7547169811320755,Right-wing,53,33
Debout la France,2017.0,0.2105263157894736,Right-wing,228,33
French Communist Party,2017.0,0.2374906646751307,Left-wing,1339,33
The Greens,2012.0,0.2426229508196721,Left-wing,305,33
Resistons,2017.0,0.2051282051282051,Left-wing,39,33
The Greens,2007.0,0.3389830508474576,Left-wing,236,33
The Greens,2017.0,0.30078125,Left-wing,256,33
Nouveau Parti Anticapitaliste,2017.0,0.2282608695652173,Left-wing,552,33
Union for a Popular Movement,2017.0,0.2480620155038759,Right-wing,258,34
Left Radical Party,2017.0,0.174757281553398,Left-wing,103,34
Union for a Popular Movement,2007.0,0.2240437158469945,Right-wing,183,34
National Front,2007.0,0.5405405405405406,Right-wing,111,34
Left Front,2012.0,0.2066666666666666,Left-wing,150,34
Democratic Mouvement,2007.0,0.2530864197530864,Right-wing,162,34
Radical Party,2012.0,0.2458333333333333,Right-wing,240,34
Democratic Mouvement,2017.0,0.2,Right-wing,170,34
Indomitable France,2017.0,0.3775510204081632,Left-wing,98,34
Socialist Party,2017.0,0.2312925170068027,Left-wing,147,34
Centrist Alliance,2012.0,0.2835820895522388,Other,67,34
National Front,2017.0,0.6363636363636364,Right-wing,55,34
Republic Onwards!,2017.0,0.2688172043010752,Other,93,34
Socialist Party,2007.0,0.173076923076923,Left-wing,260,34
Left Radical Party,2012.0,0.1818181818181818,Left-wing,132,34
National Front,2012.0,0.6205787781350482,Right-wing,311,34
Democratic Mouvement,2012.0,0.2647058823529412,Right-wing,34,34
