party,year,score,orientation,counts,random_state
Labour Party,2003.0,0.4367816091954023,Left-wing,87,48
Democrats‘66,2006.0,0.5384615384615384,Other,13,48
Christian Democratic Appeal,2006.0,0.5714285714285714,Right-wing,21,48
Green Left,2017.0,0.2929475587703435,Left-wing,553,48
Green Left,2006.0,0.3087866108786611,Left-wing,1195,48
Reformed Political Party,2010.0,0.3398058252427184,Right-wing,206,48
Green Left,2003.0,0.403030303030303,Left-wing,990,48
DENK,2017.0,0.3425692695214106,Left-wing,1191,48
Party for the Animals,2010.0,0.6423357664233577,Left-wing,137,48
Reformed Political Party,2012.0,0.2888301387970918,Right-wing,1513,48
Reformed Political Party,2017.0,0.3278145695364238,Right-wing,1812,48
Party for the Animals,2017.0,0.3061383061383061,Left-wing,2574,48
Reformed Political Party,2002.0,0.4642066420664206,Right-wing,1355,48
50Plus,2012.0,0.3425655976676385,Other,2058,48
Reformed Political Party,2006.0,0.2901155327342747,Right-wing,1558,48
Green Left,2012.0,0.3950504124656279,Left-wing,1091,48
Green Left,2002.0,0.3809734513274336,Left-wing,2260,48
Party for the Animals,2006.0,0.4909437559580553,Left-wing,1049,48
Green Left,2010.0,0.3245901639344262,Left-wing,1525,48
Party for the Animals,2012.0,0.3762029746281715,Left-wing,1143,48
50Plus,2017.0,0.5627157652474108,Other,869,48
Christian Democratic Appeal,2002.0,0.4091273018414731,Right-wing,1249,49
People’s Party for Freedom and Democracy,2012.0,0.3238512035010941,Right-wing,457,49
Christian Union,2006.0,0.5569782330345711,Other,781,49
Democrats‘66,2002.0,0.4099756690997567,Other,822,49
Christian Union,2002.0,0.5076923076923077,Other,845,49
Socialist Party,2006.0,0.5727002967359051,Left-wing,674,49
Socialist Party,2010.0,0.65,Left-wing,600,49
Party of Freedom,2010.0,0.5399239543726235,Right-wing,789,49
List Pim Fortuyn,2003.0,0.5408163265306123,Right-wing,588,49
Party of Freedom,2017.0,0.5786314525810324,Right-wing,833,49
Labour Party,2006.0,0.3511904761904761,Left-wing,672,49
Christian Democratic Appeal,2006.0,0.3450413223140496,Right-wing,484,49
Christian Union,2012.0,0.3380434782608695,Other,920,49
Democrats‘66,2003.0,0.3059360730593607,Other,438,49
Socialist Party,2003.0,0.4845360824742268,Left-wing,485,49
People’s Party for Freedom and Democracy,2010.0,0.3523809523809524,Right-wing,315,49
Christian Union,2017.0,0.3604135893648449,Other,677,49
Christian Democratic Appeal,2010.0,0.4926108374384236,Right-wing,609,49
Socialist Party,2017.0,0.3333333333333333,Left-wing,60,49
People’s Party for Freedom and Democracy,2003.0,0.4233261339092872,Right-wing,463,49
Labour Party,2003.0,0.3314500941619586,Left-wing,531,49
People’s Party for Freedom and Democracy,2017.0,0.3910505836575875,Right-wing,514,49
Labour Party,2010.0,0.3543307086614173,Left-wing,127,49
Labour Party,2012.0,0.5520833333333334,Left-wing,288,49
Labour Party,2002.0,0.4757834757834758,Left-wing,351,49
Christian Union,2010.0,0.0434782608695652,Other,92,49
People’s Party for Freedom and Democracy,2002.0,0.488235294117647,Right-wing,170,49
Christian Democratic Appeal,2017.0,0.1503267973856209,Right-wing,153,49
Socialist Party,2012.0,0.5849056603773585,Left-wing,212,49
Democrats‘66,2012.0,0.4087837837837837,Other,296,49
Democrats‘66,2006.0,0.1720430107526881,Other,93,49
Democrats‘66,2017.0,0.4157303370786517,Other,267,49
People’s Party for Freedom and Democracy,2006.0,0.0555555555555555,Right-wing,72,49
Party of Freedom,2006.0,0.6460674157303371,Right-wing,178,49
Christian Democratic Appeal,2012.0,0.4821428571428571,Right-wing,112,49
Socialist Party,2002.0,0.2,Left-wing,20,49
Forum for Democracy,2017.0,0.375,Right-wing,24,49
Democrats‘66,2010.0,0.3666666666666666,Other,30,49
Labour Party,2017.0,0.5806451612903226,Left-wing,31,49
Party of Freedom,2012.0,0.6666666666666666,Right-wing,6,49
Party for the Animals,2017.0,0.5750452079566004,Left-wing,553,49
Party for the Animals,2010.0,0.4778242677824267,Left-wing,1195,49
DENK,2017.0,0.5194174757281553,Left-wing,206,49
Reformed Political Party,2012.0,0.4898989898989899,Right-wing,990,49
50Plus,2017.0,0.5054575986565911,Other,1191,49
Green Left,2006.0,0.3795620437956204,Left-wing,137,49
Reformed Political Party,2006.0,0.4593522802379379,Right-wing,1513,49
Green Left,2010.0,0.5149006622516556,Left-wing,1812,49
Green Left,2017.0,0.5108780108780109,Left-wing,2574,49
Party for the Animals,2006.0,0.4878228782287823,Left-wing,1355,49
Green Left,2002.0,0.5281827016520894,Left-wing,2058,49
50Plus,2012.0,0.4826700898587933,Other,1558,49
Party for the Animals,2012.0,0.456461961503208,Left-wing,1091,49
Green Left,2012.0,0.4579646017699115,Left-wing,2260,49
Green Left,2003.0,0.321258341277407,Left-wing,1049,49
Reformed Political Party,2017.0,0.4911475409836066,Right-wing,1525,49
Reformed Political Party,2002.0,0.4418197725284339,Right-wing,1143,49
Reformed Political Party,2010.0,0.3601841196777905,Right-wing,869,49
Socialist Party,2010.0,0.3743016759776536,Left-wing,179,50
Christian Democratic Appeal,2006.0,0.3039332538736591,Right-wing,839,50
Socialist Party,2012.0,0.3635077793493635,Left-wing,707,50
People’s Party for Freedom and Democracy,2002.0,0.3267543859649123,Right-wing,456,50
Party of Freedom,2012.0,0.503448275862069,Right-wing,435,50
Labour Party,2006.0,0.2606473594548552,Left-wing,587,50
Socialist Party,2002.0,0.4651898734177215,Left-wing,316,50
Socialist Party,2017.0,0.3415492957746479,Left-wing,284,50
Christian Union,2006.0,0.3118811881188119,Other,606,50
Christian Democratic Appeal,2010.0,0.2524390243902439,Right-wing,820,50
Democrats‘66,2002.0,0.2589395807644883,Other,811,50
Christian Union,2017.0,0.2719512195121951,Other,820,50
Party of Freedom,2010.0,0.7611940298507462,Right-wing,67,50
Christian Union,2010.0,0.2583732057416268,Other,836,50
Democrats‘66,2003.0,0.2559852670349908,Other,543,50
People’s Party for Freedom and Democracy,2003.0,0.3265306122448979,Right-wing,441,50
Forum for Democracy,2017.0,0.8095238095238095,Right-wing,84,50
Labour Party,2012.0,0.2616959064327485,Left-wing,684,50
People’s Party for Freedom and Democracy,2017.0,0.2786885245901639,Right-wing,854,50
Socialist Party,2003.0,0.397875816993464,Left-wing,1224,50
Party of Freedom,2017.0,0.2910958904109589,Right-wing,292,50
Christian Democratic Appeal,2012.0,0.4596622889305816,Right-wing,533,50
People’s Party for Freedom and Democracy,2010.0,0.3383742911153119,Right-wing,529,50
Labour Party,2010.0,0.5789473684210527,Left-wing,152,50
People’s Party for Freedom and Democracy,2012.0,0.3019801980198019,Right-wing,606,50
Socialist Party,2006.0,0.3485540334855403,Left-wing,657,50
Christian Democratic Appeal,2017.0,0.2051282051282051,Right-wing,39,50
Christian Union,2012.0,0.2639821029082774,Other,447,50
Labour Party,2002.0,0.2591549295774648,Left-wing,355,50
Democrats‘66,2017.0,0.4621212121212121,Other,132,50
List Pim Fortuyn,2003.0,0.3539094650205761,Right-wing,243,50
Christian Union,2002.0,0.3028571428571429,Other,175,50
Christian Democratic Appeal,2002.0,0.2722772277227723,Right-wing,202,50
Labour Party,2017.0,0.376,Left-wing,125,50
Labour Party,2003.0,0.8571428571428571,Left-wing,98,50
Democrats‘66,2012.0,0.5915492957746479,Other,71,50
Democrats‘66,2006.0,0.6428571428571429,Other,28,50
Democrats‘66,2010.0,0.3333333333333333,Other,18,50
Party of Freedom,2006.0,0.84,Right-wing,25,50
People’s Party for Freedom and Democracy,2006.0,0.25,Right-wing,8,50
Green Left,2002.0,0.2314647377938517,Left-wing,553,50
Reformed Political Party,2006.0,0.3196652719665272,Right-wing,1195,50
Party for the Animals,2006.0,0.3203883495145631,Left-wing,206,50
DENK,2017.0,0.2444444444444444,Left-wing,990,50
Reformed Political Party,2017.0,0.2812762384550797,Right-wing,1191,50
50Plus,2012.0,0.5620437956204379,Other,137,50
Reformed Political Party,2012.0,0.3060145406477197,Right-wing,1513,50
Reformed Political Party,2010.0,0.2969094922737307,Right-wing,1812,50
Party for the Animals,2010.0,0.296037296037296,Left-wing,2574,50
Party for the Animals,2017.0,0.3143911439114391,Left-wing,1355,50
Green Left,2003.0,0.314868804664723,Left-wing,2058,50
Green Left,2012.0,0.3023106546854942,Left-wing,1558,50
Party for the Animals,2012.0,0.3418881759853345,Left-wing,1091,50
Green Left,2017.0,0.3084070796460177,Left-wing,2260,50
Reformed Political Party,2002.0,0.4947569113441373,Right-wing,1049,50
Green Left,2010.0,0.3160655737704918,Left-wing,1525,50
50Plus,2017.0,0.2965879265091863,Other,1143,50
Green Left,2006.0,0.3498273878020713,Left-wing,869,50
Party of Freedom,2012.0,0.6571428571428571,Right-wing,665,51
Socialist Party,2012.0,0.7236842105263158,Left-wing,532,51
People’s Party for Freedom and Democracy,2002.0,0.4285714285714285,Right-wing,553,51
Democrats‘66,2002.0,0.5664335664335665,Other,286,51
Party of Freedom,2010.0,0.6926829268292682,Right-wing,820,51
Democrats‘66,2010.0,0.5326215895610913,Other,843,51
Socialist Party,2003.0,0.5615763546798029,Left-wing,812,51
Socialist Party,2002.0,0.6299435028248588,Left-wing,354,51
Democrats‘66,2017.0,0.3918595371109337,Other,1253,51
Labour Party,2003.0,0.3988505747126437,Left-wing,870,51
Socialist Party,2010.0,0.6743697478991597,Left-wing,476,51
List Pim Fortuyn,2003.0,0.7888888888888889,Right-wing,270,51
Christian Union,2010.0,0.5414634146341464,Other,615,51
People’s Party for Freedom and Democracy,2012.0,0.465863453815261,Right-wing,498,51
Christian Democratic Appeal,2017.0,0.4245562130177515,Right-wing,676,51
People’s Party for Freedom and Democracy,2003.0,0.4384057971014493,Right-wing,828,51
Party of Freedom,2006.0,0.6482504604051565,Right-wing,543,51
People’s Party for Freedom and Democracy,2006.0,0.6782407407407407,Right-wing,432,51
Christian Union,2002.0,0.4741784037558685,Other,426,51
Labour Party,2017.0,0.6101141924959217,Left-wing,613,51
Labour Party,2006.0,0.2027972027972027,Left-wing,143,51
Christian Union,2012.0,0.5421686746987951,Other,166,51
People’s Party for Freedom and Democracy,2017.0,0.6180469715698393,Right-wing,809,51
Forum for Democracy,2017.0,0.7027027027027027,Right-wing,111,51
Democrats‘66,2006.0,0.5670731707317073,Other,164,51
Christian Democratic Appeal,2012.0,0.3758169934640523,Right-wing,306,51
Christian Democratic Appeal,2002.0,0.4962686567164179,Right-wing,536,51
Democrats‘66,2003.0,0.3983739837398374,Other,123,51
Christian Union,2006.0,0.66796875,Other,256,51
Party of Freedom,2017.0,0.4375,Right-wing,96,51
People’s Party for Freedom and Democracy,2010.0,0.575801749271137,Right-wing,686,51
Socialist Party,2006.0,0.64,Left-wing,25,51
Christian Democratic Appeal,2010.0,0.1666666666666666,Right-wing,24,51
Christian Democratic Appeal,2006.0,0.1052631578947368,Right-wing,76,51
Christian Union,2017.0,0.1311475409836065,Other,61,51
Labour Party,2010.0,0.6918604651162791,Left-wing,172,51
Labour Party,2012.0,0.1811023622047244,Left-wing,127,51
Socialist Party,2017.0,0.6,Left-wing,10,51
Labour Party,2002.0,0.4117647058823529,Left-wing,34,51
Democrats‘66,2012.0,0.8157894736842105,Other,38,51
Green Left,2017.0,0.6835443037974683,Left-wing,553,51
DENK,2017.0,0.600836820083682,Left-wing,1195,51
50Plus,2012.0,0.6553398058252428,Other,206,51
Reformed Political Party,2002.0,0.5686868686868687,Right-wing,990,51
Reformed Political Party,2017.0,0.6154492023509656,Right-wing,1191,51
Reformed Political Party,2012.0,0.4963503649635036,Right-wing,137,51
Green Left,2012.0,0.6014540647719762,Left-wing,1513,51
Green Left,2010.0,0.5965783664459161,Left-wing,1812,51
Reformed Political Party,2010.0,0.5975135975135976,Right-wing,2574,51
Reformed Political Party,2006.0,0.5785977859778598,Right-wing,1355,51
Party for the Animals,2017.0,0.5826044703595724,Left-wing,2058,51
Party for the Animals,2012.0,0.6418485237483954,Left-wing,1558,51
Green Left,2002.0,0.5462878093492209,Left-wing,1091,51
Green Left,2006.0,0.5314159292035399,Left-wing,2260,51
Party for the Animals,2006.0,0.4604385128693994,Left-wing,1049,51
Party for the Animals,2010.0,0.5731147540983607,Left-wing,1525,51
50Plus,2017.0,0.5923009623797025,Other,1143,51
Green Left,2003.0,0.5132336018411968,Left-wing,869,51
Socialist Party,2017.0,0.365361803084223,Left-wing,843,52
Forum for Democracy,2017.0,0.315,Right-wing,200,52
Christian Democratic Appeal,2010.0,0.3383647798742138,Right-wing,795,52
Labour Party,2017.0,0.2094907407407407,Left-wing,864,52
Labour Party,2012.0,0.4231974921630094,Left-wing,319,52
Socialist Party,2003.0,0.3586309523809524,Left-wing,672,52
Christian Democratic Appeal,2012.0,0.2857142857142857,Right-wing,259,52
Christian Union,2006.0,0.263030303030303,Other,825,52
Democrats‘66,2002.0,0.292485549132948,Other,865,52
Democrats‘66,2017.0,0.288,Other,500,52
People’s Party for Freedom and Democracy,2003.0,0.2191489361702127,Right-wing,470,52
Christian Democratic Appeal,2002.0,0.3349358974358974,Right-wing,624,52
Labour Party,2003.0,0.1881188118811881,Left-wing,505,52
Party of Freedom,2010.0,0.753731343283582,Right-wing,134,52
Christian Union,2002.0,0.3047337278106509,Other,676,52
Christian Union,2012.0,0.2536023054755043,Other,694,52
Christian Union,2017.0,0.2789034564958284,Other,839,52
Democrats‘66,2012.0,0.2359154929577464,Other,284,52
Labour Party,2002.0,0.2238562091503268,Left-wing,1224,52
Labour Party,2006.0,0.2095400340715502,Left-wing,587,52
People’s Party for Freedom and Democracy,2010.0,0.4508196721311475,Right-wing,122,52
Democrats‘66,2010.0,0.2612244897959184,Other,490,52
Christian Democratic Appeal,2006.0,0.2467105263157894,Right-wing,304,52
People’s Party for Freedom and Democracy,2012.0,0.196078431372549,Right-wing,510,52
Party of Freedom,2017.0,0.3668639053254438,Right-wing,169,52
Socialist Party,2012.0,0.3214285714285714,Left-wing,168,52
Socialist Party,2006.0,0.3325688073394495,Left-wing,436,52
Christian Union,2010.0,0.3818181818181818,Other,110,52
Democrats‘66,2006.0,0.6666666666666666,Other,36,52
People’s Party for Freedom and Democracy,2017.0,0.4324324324324324,Right-wing,74,52
Socialist Party,2002.0,0.2969187675070028,Left-wing,357,52
Christian Democratic Appeal,2017.0,0.3418940609951846,Right-wing,623,52
Democrats‘66,2003.0,0.2468827930174563,Other,401,52
Party of Freedom,2006.0,0.6694214876033058,Right-wing,121,52
People’s Party for Freedom and Democracy,2006.0,0.3243243243243243,Right-wing,37,52
Labour Party,2010.0,0.6153846153846154,Left-wing,52,52
List Pim Fortuyn,2003.0,0.7816091954022989,Right-wing,87,52
Party of Freedom,2012.0,0.6521739130434783,Right-wing,23,52
Socialist Party,2010.0,0.7894736842105263,Left-wing,19,52
People’s Party for Freedom and Democracy,2002.0,0.5,Right-wing,10,52
Party for the Animals,2012.0,0.2115732368896926,Left-wing,553,52
50Plus,2012.0,0.2242677824267782,Other,1195,52
Green Left,2002.0,0.3349514563106796,Left-wing,206,52
Party for the Animals,2006.0,0.2464646464646464,Left-wing,990,52
Reformed Political Party,2010.0,0.2258606213266163,Right-wing,1191,52
Green Left,2006.0,0.583941605839416,Left-wing,137,52
Reformed Political Party,2017.0,0.255783212161269,Right-wing,1513,52
Green Left,2017.0,0.2858719646799117,Left-wing,1812,52
Party for the Animals,2010.0,0.2478632478632478,Left-wing,2574,52
DENK,2017.0,0.2811808118081181,Left-wing,1355,52
Green Left,2003.0,0.2725947521865889,Left-wing,2058,52
50Plus,2017.0,0.2535301668806162,Other,1558,52
Party for the Animals,2017.0,0.3015582034830431,Left-wing,1091,52
Reformed Political Party,2006.0,0.2694690265486725,Right-wing,2260,52
Green Left,2012.0,0.553860819828408,Left-wing,1049,52
Reformed Political Party,2012.0,0.2281967213114754,Right-wing,1525,52
Reformed Political Party,2002.0,0.2930883639545056,Right-wing,1143,52
Green Left,2010.0,0.3256616800920598,Left-wing,869,52
Labour Party,2012.0,0.5497685185185185,Left-wing,864,53
People’s Party for Freedom and Democracy,2010.0,0.5007072135785007,Right-wing,707,53
Party of Freedom,2012.0,0.6534653465346535,Right-wing,101,53
Socialist Party,2002.0,0.7294117647058823,Left-wing,425,53
Christian Union,2012.0,0.49002849002849,Other,702,53
Christian Democratic Appeal,2006.0,0.5838150289017341,Right-wing,173,53
Democrats‘66,2002.0,0.4432907348242811,Other,1252,53
People’s Party for Freedom and Democracy,2002.0,0.5283251231527094,Right-wing,812,53
Christian Democratic Appeal,2002.0,0.4232164449818621,Right-wing,827,53
Socialist Party,2012.0,0.6793168880455408,Left-wing,527,53
Christian Democratic Appeal,2017.0,0.5111940298507462,Right-wing,804,53
Democrats‘66,2012.0,0.5682656826568265,Other,813,53
Democrats‘66,2017.0,0.3648648648648648,Other,148,53
Socialist Party,2003.0,0.6842105263157895,Left-wing,19,53
Socialist Party,2006.0,0.5921985815602837,Left-wing,564,53
Democrats‘66,2003.0,0.3648915187376725,Other,507,53
Party of Freedom,2017.0,0.5357142857142857,Right-wing,364,53
Christian Union,2002.0,0.8764044943820225,Other,89,53
Christian Democratic Appeal,2010.0,0.5836065573770491,Right-wing,610,53
Socialist Party,2017.0,0.5740514075887393,Left-wing,817,53
Labour Party,2017.0,0.5118343195266272,Left-wing,338,53
Christian Union,2017.0,0.3960176991150442,Other,452,53
Forum for Democracy,2017.0,0.8458904109589042,Right-wing,292,53
Democrats‘66,2010.0,0.4321167883211679,Other,685,53
People’s Party for Freedom and Democracy,2006.0,0.4784110535405872,Right-wing,579,53
Labour Party,2006.0,0.5652173913043478,Left-wing,23,53
People’s Party for Freedom and Democracy,2003.0,0.6129032258064516,Right-wing,124,53
Democrats‘66,2006.0,0.6406779661016949,Other,295,53
Socialist Party,2010.0,0.7322580645161291,Left-wing,310,53
People’s Party for Freedom and Democracy,2012.0,0.5853658536585366,Right-wing,164,53
Labour Party,2002.0,0.4933920704845815,Left-wing,454,53
People’s Party for Freedom and Democracy,2017.0,0.4439461883408072,Right-wing,446,53
Party of Freedom,2006.0,0.7216981132075472,Right-wing,212,53
Party of Freedom,2010.0,0.5752212389380531,Right-wing,113,53
Labour Party,2010.0,0.4877551020408163,Left-wing,490,53
List Pim Fortuyn,2003.0,0.6025641025641025,Right-wing,78,53
Christian Democratic Appeal,2012.0,0.7073170731707317,Right-wing,41,53
Labour Party,2003.0,0.5675675675675675,Left-wing,74,53
Christian Union,2010.0,0.2692307692307692,Other,26,53
Christian Union,2006.0,0.4285714285714285,Other,7,53
50Plus,2017.0,0.6781193490054249,Other,553,53
Green Left,2010.0,0.590794979079498,Left-wing,1195,53
Party for the Animals,2017.0,0.7524271844660194,Left-wing,206,53
Reformed Political Party,2012.0,0.5797979797979798,Right-wing,990,53
Green Left,2017.0,0.7044500419815282,Left-wing,1191,53
Reformed Political Party,2002.0,0.6277372262773723,Right-wing,137,53
Green Left,2012.0,0.6437541308658294,Left-wing,1513,53
DENK,2017.0,0.5717439293598234,Left-wing,1812,53
Party for the Animals,2012.0,0.6052836052836053,Left-wing,2574,53
50Plus,2012.0,0.6634686346863469,Other,1355,53
Party for the Animals,2006.0,0.576287657920311,Left-wing,2058,53
Green Left,2002.0,0.6559691912708601,Left-wing,1558,53
Party for the Animals,2010.0,0.5527039413382218,Left-wing,1091,53
Reformed Political Party,2006.0,0.5610619469026549,Right-wing,2260,53
Reformed Political Party,2010.0,0.5843660629170638,Right-wing,1049,53
Reformed Political Party,2017.0,0.6544262295081967,Right-wing,1525,53
Green Left,2006.0,0.6097987751531059,Left-wing,1143,53
Green Left,2003.0,0.7031070195627158,Left-wing,869,53
Christian Democratic Appeal,2006.0,0.3243243243243243,Right-wing,37,54
Labour Party,2012.0,0.3242603550295858,Left-wing,845,54
Christian Union,2012.0,0.2263843648208469,Other,614,54
Forum for Democracy,2017.0,0.3722222222222222,Right-wing,360,54
People’s Party for Freedom and Democracy,2002.0,0.2308868501529052,Right-wing,654,54
Socialist Party,2017.0,0.6521739130434783,Left-wing,69,54
Labour Party,2017.0,0.3776824034334764,Left-wing,466,54
Christian Democratic Appeal,2002.0,0.3140562248995984,Right-wing,1245,54
People’s Party for Freedom and Democracy,2012.0,0.2573189522342065,Right-wing,649,54
Labour Party,2002.0,0.2256857855361596,Left-wing,802,54
List Pim Fortuyn,2003.0,0.3445190156599552,Right-wing,447,54
Christian Union,2010.0,0.2212121212121212,Other,330,54
Christian Union,2006.0,0.2727272727272727,Other,847,54
Democrats‘66,2006.0,0.3333333333333333,Other,81,54
Labour Party,2003.0,0.2857142857142857,Left-wing,133,54
Party of Freedom,2006.0,0.3586497890295358,Right-wing,474,54
Party of Freedom,2017.0,0.3541666666666667,Right-wing,192,54
Democrats‘66,2002.0,0.2743362831858407,Other,452,54
People’s Party for Freedom and Democracy,2003.0,0.3578947368421052,Right-wing,285,54
Christian Union,2002.0,0.3846153846153846,Other,273,54
Democrats‘66,2017.0,0.3662306777645659,Other,841,54
People’s Party for Freedom and Democracy,2010.0,0.2934027777777778,Right-wing,576,54
Democrats‘66,2012.0,0.2261185006045949,Other,827,54
People’s Party for Freedom and Democracy,2017.0,0.2840136054421768,Right-wing,588,54
Party of Freedom,2010.0,0.4258188824662813,Right-wing,519,54
Labour Party,2006.0,0.2609561752988047,Left-wing,502,54
Christian Democratic Appeal,2012.0,0.3703703703703703,Right-wing,270,54
Socialist Party,2002.0,0.4432989690721649,Left-wing,194,54
Labour Party,2010.0,0.2438162544169611,Left-wing,849,54
Democrats‘66,2003.0,0.2987012987012987,Other,154,54
People’s Party for Freedom and Democracy,2006.0,0.34375,Right-wing,96,54
Socialist Party,2006.0,0.4554744525547445,Left-wing,685,54
Democrats‘66,2010.0,0.2992565055762082,Other,538,54
Socialist Party,2010.0,0.65,Left-wing,20,54
Christian Democratic Appeal,2010.0,0.4736842105263157,Right-wing,76,54
Party of Freedom,2012.0,0.4848484848484848,Right-wing,33,54
Christian Democratic Appeal,2017.0,0.3571428571428571,Right-wing,126,54
Socialist Party,2003.0,0.25,Left-wing,8,54
Socialist Party,2012.0,0.6056338028169014,Left-wing,142,54
Christian Union,2017.0,0.2758620689655172,Other,29,54
DENK,2017.0,0.2622061482820976,Left-wing,553,54
Reformed Political Party,2006.0,0.295397489539749,Right-wing,1195,54
Party for the Animals,2006.0,0.3592233009708738,Left-wing,206,54
Reformed Political Party,2010.0,0.2484848484848484,Right-wing,990,54
Green Left,2006.0,0.2854743912678421,Left-wing,1191,54
Green Left,2010.0,0.4014598540145985,Left-wing,137,54
Party for the Animals,2012.0,0.332452081956378,Left-wing,1513,54
Party for the Animals,2010.0,0.217439293598234,Left-wing,1812,54
Green Left,2012.0,0.2261072261072261,Left-wing,2574,54
Reformed Political Party,2002.0,0.2789667896678967,Right-wing,1355,54
Green Left,2002.0,0.227405247813411,Left-wing,2058,54
Reformed Political Party,2017.0,0.2894736842105263,Right-wing,1558,54
50Plus,2017.0,0.23006416131989,Other,1091,54
Green Left,2017.0,0.2013274336283186,Left-wing,2260,54
Reformed Political Party,2012.0,0.4356530028598665,Right-wing,1049,54
50Plus,2012.0,0.2878688524590164,Other,1525,54
Green Left,2003.0,0.3132108486439195,Left-wing,1143,54
Party for the Animals,2017.0,0.2266973532796317,Left-wing,869,54
Socialist Party,2002.0,0.4351145038167939,Left-wing,655,55
Christian Union,2006.0,0.2025806451612903,Other,775,55
Democrats‘66,2003.0,0.2125786163522012,Other,795,55
Labour Party,2002.0,0.3397075365579302,Left-wing,889,55
Party of Freedom,2010.0,0.7313432835820896,Right-wing,67,55
Party of Freedom,2012.0,0.4949083503054989,Right-wing,491,55
Christian Democratic Appeal,2006.0,0.2185430463576159,Right-wing,453,55
People’s Party for Freedom and Democracy,2002.0,0.4154103852596315,Right-wing,597,55
Socialist Party,2003.0,0.5310734463276836,Left-wing,1239,55
Christian Union,2017.0,0.2056303549571603,Other,817,55
Christian Democratic Appeal,2002.0,0.3949224259520451,Right-wing,709,55
Labour Party,2012.0,0.2768115942028985,Left-wing,690,55
People’s Party for Freedom and Democracy,2010.0,0.2130434782608695,Right-wing,460,55
Socialist Party,2012.0,0.5882352941176471,Left-wing,85,55
People’s Party for Freedom and Democracy,2017.0,0.3901345291479821,Right-wing,446,55
Labour Party,2006.0,0.2843488649940263,Left-wing,837,55
Party of Freedom,2017.0,0.3086419753086419,Right-wing,162,55
Party of Freedom,2006.0,0.3607476635514018,Right-wing,535,55
Democrats‘66,2017.0,0.354066985645933,Other,209,55
People’s Party for Freedom and Democracy,2012.0,0.293286219081272,Right-wing,283,55
Christian Union,2012.0,0.8484848484848485,Other,66,55
Labour Party,2003.0,0.2750397456279809,Left-wing,629,55
Democrats‘66,2010.0,0.219047619047619,Other,525,55
People’s Party for Freedom and Democracy,2006.0,0.3718535469107552,Right-wing,874,55
Christian Union,2002.0,0.5130434782608696,Other,115,55
Socialist Party,2006.0,0.3119658119658119,Left-wing,234,55
Christian Democratic Appeal,2010.0,0.3,Right-wing,300,55
Democrats‘66,2006.0,0.4520795660036166,Other,553,55
Socialist Party,2010.0,0.4369973190348525,Left-wing,373,55
Democrats‘66,2002.0,0.2950819672131147,Other,122,55
People’s Party for Freedom and Democracy,2003.0,0.5128205128205128,Right-wing,39,55
Labour Party,2017.0,0.2705479452054795,Left-wing,292,55
Labour Party,2010.0,0.2752475247524752,Left-wing,505,55
List Pim Fortuyn,2003.0,0.4903846153846153,Right-wing,104,55
Democrats‘66,2012.0,0.6015037593984962,Other,133,55
Socialist Party,2017.0,0.4666666666666667,Left-wing,15,55
Christian Union,2010.0,0.3212121212121212,Other,165,55
Forum for Democracy,2017.0,0.6538461538461539,Right-wing,26,55
Christian Democratic Appeal,2012.0,0.3170731707317073,Right-wing,41,55
Christian Democratic Appeal,2017.0,0.391304347826087,Right-wing,23,55
Party for the Animals,2017.0,0.2567811934900542,Left-wing,553,55
50Plus,2012.0,0.2970711297071129,Other,1195,55
Party for the Animals,2010.0,0.2718446601941747,Left-wing,206,55
Green Left,2010.0,0.2787878787878788,Left-wing,990,55
Party for the Animals,2012.0,0.2426532325776658,Left-wing,1191,55
Reformed Political Party,2010.0,0.4671532846715328,Right-wing,137,55
DENK,2017.0,0.2756113681427627,Left-wing,1513,55
50Plus,2017.0,0.2522075055187638,Other,1812,55
Green Left,2012.0,0.2719502719502719,Left-wing,2574,55
Green Left,2017.0,0.2723247232472324,Left-wing,1355,55
Reformed Political Party,2006.0,0.2521865889212828,Right-wing,2058,55
Green Left,2006.0,0.2753530166880616,Left-wing,1558,55
Green Left,2003.0,0.2768102658111824,Left-wing,1091,55
Green Left,2002.0,0.2429203539823008,Left-wing,2260,55
Party for the Animals,2006.0,0.4204003813155386,Left-wing,1049,55
Reformed Political Party,2017.0,0.2380327868852459,Right-wing,1525,55
Reformed Political Party,2012.0,0.2887139107611549,Right-wing,1143,55
Reformed Political Party,2002.0,0.3521288837744534,Right-wing,869,55
Labour Party,2010.0,0.2777115613825983,Left-wing,839,56
List Pim Fortuyn,2003.0,0.3947750362844702,Right-wing,689,56
Party of Freedom,2012.0,0.2588652482269503,Right-wing,564,56
Democrats‘66,2006.0,0.2684684684684684,Other,555,56
Christian Union,2010.0,0.2564102564102564,Other,858,56
Democrats‘66,2010.0,0.203023758099352,Other,463,56
Party of Freedom,2010.0,0.9032258064516128,Right-wing,62,56
People’s Party for Freedom and Democracy,2017.0,0.3927958833619211,Right-wing,583,56
Labour Party,2006.0,0.1753246753246753,Left-wing,154,56
Labour Party,2002.0,0.3270735524256651,Left-wing,639,56
Christian Union,2002.0,0.2567901234567901,Other,810,56
Labour Party,2012.0,0.4789915966386555,Left-wing,119,56
Democrats‘66,2002.0,0.315126050420168,Other,714,56
Christian Union,2017.0,0.249003984063745,Other,502,56
People’s Party for Freedom and Democracy,2002.0,0.2475,Right-wing,800,56
